comment,comment_length,word_count,bert_sentiment
tengo el primero y es espectacular para lo que cuesta,53,10,neutral
JP52 SK RF NB D2,16,5,neutral
Casio calculadora,17,2,neutral
"Yo tengo el primero en color tiffanys y es precioso, un reloj que para mi concuerda perfectamente con todo y es elegante",120,22,positive
Casio🤣🤣🤣,8,1,neutral
"Anse, te amamos",15,3,neutral
Puedes hacer uno para mujeres??,31,5,neutral
Yo tengo el primero en verde y en color Tiffani’s,49,10,neutral
naaaa mejor una lg OLED EVO,27,6,neutral
"Que es mejor, Samsung QLed, OLED o LG OLED?",43,9,neutral
"viendo comentarios... quisiera una tv de gama entrada (5000 - 10000 MXN) lg o Samsung? TCL? Hisense? me llama la atención la Samsung Crystal UHD, o la LG Ai Thinq gracias:)",172,31,positive
ñeee LG Oled es otro nivel,26,6,neutral
sorry lg en televisores siempre gana,36,6,neutral
Soy Técnico y la marca Samsung trae mucho defecto de Panel,58,11,neutral
Que pantalla samsung me recomiendas de 65 pulgadas? modelo en cuestión...,74,11,neutral
si no viene que Android TV no me interesa 😅,43,10,neutral
Esos tv Samsung antes de los 2 años se oscurecen y no runcionan,63,13,neutral
yo tengo un Samsung qled de 2024 es bueno?,43,9,neutral
Lastima que solo duren dos años y se queman las pantallas,57,11,neutral
"me recomiendan una TV Samsung, LG o TCL?",40,8,neutral
"Pantalla Samsung 65"" UHD 4K Smart TV Crystal UN65DU8200FXZX pienso comprarme esta es buena idea???, me ayudan",109,17,neutral
y por durabilidad?,19,3,neutral
pero hasta ahora no tiene Google tv,35,7,neutral
"otra pregunta, que tiempo de vida útil tiene",44,8,neutral
que pantalla Samsung de 55 pulgadas me recomiendan que sea buena en durabilidad por dicen que unas en 2 años dan falla ya,121,23,neutral
"todas las marcas de televisiónes tienes sus gamas de entrada, media y premium TODAS. no pueden comparar una gama de entrada de x marca con una gama premium. Al final siempre va ganar LG en tecnología.",200,36,neutral
Los mejores en estos momentos son los TCL no?,45,9,neutral
y también se les queman los les 😂,33,8,neutral
Lo unico que no mejoran es el sonido la verdad que esta muy meh,63,14,neutral
...si pero las Oled? 😎 es lo mejor que existe!,46,10,positive
"Mejor la Bravia 3, Samsung está sobrevalorado",45,7,neutral
Los que no conocen los televisores Sony a cualquier otro le rezan 😏😏😏,69,13,neutral
"10000 mejor la Sony es si es calidad en audio, imagen y durabilidad",68,13,neutral
mi Samsung dice Made in México será que me estafaron,52,10,neutral
te falto hablar del control que se carga con luz,48,10,neutral
"Yo tengo 2 U7000 y una de ellas le salieron 3 manchas negras, se aprecia en películas o cuando esta el modo juego y el fondo es muy claro, pero la otra está al 100 y se compraron al mismo tiempo 🥺😂",197,42,neutral
naaa ni Samsung ni LG me quedo con TCL 😏,40,10,neutral
ahora tendré que ver si mi s90c tiene canales gratis,52,10,neutral
su precoo igual debe estar a otro nivel 😂😂😂,43,9,neutral
"tengo una pantalla Samsung y ya tiene 6 años, recomiendo Samsung",65,11,neutral
las Samsung oled me decepcionaron mucho mejor una LG OLED,57,10,neutral
Yo me compré una Samsung de 70 pulgadas y lo que más me gusta es que ningún reflejo resalta en la pantalla y la calidad es sublime,130,27,positive
pero informa también que solo gama alta y premiun tienen ese tipo de panel no hay en gama de entrada ni qled gama media,119,24,neutral
la.verdad es mejor LG ya que si queremos un televisor duradero la mejor opción aunque les duela,95,17,neutral
yo también soy montaño ok?,26,5,neutral
Muy buen panel pero el sistema operativo Android Tv es el mejor,63,12,neutral
pero se le puede instalar apps que no estén en la Samsung store por ese tema siempre compramos Google tv ahorita tenemos un Xiaomi,130,24,neutral
se ve bonito por un año despues ya no tienes tv,47,11,neutral
Confirmo el reescalado,22,3,neutral
es bueno Samsung pero no duran mejor váyasen por LG o SONY,58,12,neutral
"es mejor una LG Evo C4 o G4 y las Sony Bravia, en todo caso si es samsung, las QN90 o QN95 y las oled S90 o S95.",112,28,neutral
"Yo prefiero el sistema operativo Roku, bastante dinámico y con mucho contenido y conectividad tanto con Android como IOS",120,19,neutral
Yo espérate a que bajen de precio para comprarla,48,9,neutral
son una chulada en especial el precio tiene que empeñar un riñón,64,12,neutral
precio?,7,1,neutral
me encanta tu contenido,23,4,neutral
tips para usar la tv con el galaxy?,35,8,neutral
"Y…. Siempre únicamente tienen un solo hdmi 2.1, yo compré una Neo QLed… $1300 un día me duró y le salió una línea morada en medio (mal de Samsung) ahora tengo una LG OLED… Samsung? Pfff hahahaha",194,37,neutral
las tv tienen delay 🫠,21,5,neutral
muy recomendables yo tengo una y es una experiencia muy buena,61,11,neutral
pero lo que nobte dicen es que para reproducir 4k necesitas internet de velocidad mayor a 100mg,95,17,neutral
deberían de usar Android,24,4,neutral
1,1,1,neutral
"naaa mejor me quedo con LG, maneja los oscuros perfectos, no tengo problema con perdida de colores al subir el brillo",117,21,neutral
y las teles iphone☹️,20,4,neutral
"compre uno y duro 15 meses, no recomiendo esto para nada",56,11,neutral
mejor gasten un poquito mas y compren un sony,45,9,neutral
la tv Samsung en 4 k se ven oscuros experiencia propia no se las recomiendo,75,15,neutral
A los 3 años se les queman las pantallas y repararlos es más caro que comprar otra,82,17,neutral
he visto que la LG están saliendo muy buenas las Evo,52,11,neutral
Son mejores las LG,18,4,neutral
no me da magistv no sirve gracias,33,7,neutral
colores reales igual que sus cámaras y nadie valora eso porque están adelantado a su época,90,16,neutral
lo hermoso de Samsung es que en el día y soleado es una belleza ver... mi OLED Evo tengo que meterlo al cuarto oscuro😅,119,24,neutral
"Sip, estan a otro nivel y te duran 1 año 💀",42,11,neutral
no tiene Android así que no sirven,34,7,neutral
somos fan de Samsung pero las mejores pantallas son LG,54,10,neutral
pero no duran mucho la pantallla,32,6,neutral
"sin dolby vision, lg y sony tienen mejor color gama",51,10,neutral
y al siguiente dia pixeles quemados 😎,37,7,neutral
esos si traen cargador?🙄,24,4,negative
hay de 14 o 17 pulgadas para juegos?,36,8,neutral
Recomiendo demasiado tv con android en especial samsung son muy duraderas y de calidad,86,14,neutral
"Sony mejor de todas, Samsung limitado por un sistema de ellos q no tiene android y pocas durabilidad una Sony es para miles de años",132,25,neutral
Que compremos LG dice 🔥😼💯,25,5,neutral
"están a otro nivel, de reparación no duran ni un año jajajajaja",63,12,neutral
si pero las Oled di la vdd las versiones caras por eso valen tanto,66,14,neutral
ANDROID QUIERO QUE TENGA Y NO TIENE ANDROID!!!! 👀😁😁😁😁,54,9,positive
"la tengo y si tienes un smartphone Samsung, lo conectas con DEX y lo conviertes en un Android tv xd",99,20,neutral
Y sin mencionar que tienen Xbox incluido👏,41,7,neutral
Se acuerdan cuando era súper caro tener una tv 4K?! que ahora las caras son el 8K... en un par de años más las tv más comunes serán el 8K 😁,139,31,neutral
"a mi me duró 1 año, el modelo cristal 4k",40,10,neutral
ya pero el precio 💀💀,20,5,negative
"que televisores tan malos, Samsung no corrige las deficiencias de los paneles, duran un año y entran en corto",109,19,neutral
Fallan las pantallas..!😢,24,3,negative
mejor lg oled por mucho,23,5,neutral
Se dañan a los 2 años 🥲,23,7,positive
Las LG otro level,17,4,neutral
no se pero mejor me voy por LG,30,8,neutral
hablamos de cuantos riñones?,28,4,neutral
ya lo probé y los canales no son gratis hay que pagar una comisión para poder ver los canales,93,19,neutral
Muy interesante las TV samsung. Recomendadisimas 💯,50,7,positive
por el precio de la Neo qled mejor una LG OLED C4,49,12,neutral
Compré una crystal de 75 y me duró 20 días jajaja se empezó a prender y apagar sola,83,18,neutral
Sin mencionar que una ya traen xbox instalado,45,8,neutral
que tan buenas salen las samsung,32,6,neutral
como actualizo la imagen de mi pantalla Samsung,47,8,neutral
y yo para que quiero tv sin Bluetooth,37,8,neutral
"¿que televisión me recomiendan?, que sea tipo calidad-precio",60,8,neutral
oye cuánto es el costo de una smar tv Samsung de 40 pulgadas en descuento?,74,15,neutral
"necesito una tv de 75"" q me recomiendan",39,8,neutral
"En los últimos años samsung esta fabricando paneles muy bonitos (los mejores quizá ) pero a la vez, los menos duraderos. Una lastima",132,23,neutral
cual tv costo beneficio para juegos?,36,6,neutral
Ya sé que soy una vergüenza por comprar una Sony teniendo ecosistema Samsung,76,13,neutral
"Alguien sabe cómo le puedo hacer para que cuando vea una película en Netflix se vea al tamaño de la pantalla completa, es que cuando la pongo veo que queda un espacio de la pantalla sin usar",190,37,neutral
No me aparese soy de bolivia,28,6,neutral
"Samsung, dura 1 año, maximo 1,2 años, es todo",45,9,neutral
no se puede descargar magis tv ahí 😔,36,8,neutral
LG supera a Samsung en TV,25,6,neutral
sin Android no pasa nada,24,5,neutral
gente y que me dicen de los televisores Sony?,45,9,neutral
Mejor Sony,10,2,neutral
El display no sirve,19,4,neutral
Pero se les sigue dañando la pantalla muy rápido y otras cosas más,66,13,neutral
98 pulgadas 8000€🙏,18,3,neutral
PODRIAS HABLAR PORFAVOR DE JUGAR EN LA NUBE EN LOS TV SAMSUNG GRACIAS Y SIGUE CRECIENDO BUEN CONTENIDO💪💪👍👍,106,18,neutral
En pantallas negras hay destellos blancos,41,6,neutral
yo tengo una Hyundai y es mejor q esa,37,9,neutral
"nada mano, Hisense U7N miniled mucho mejor",42,7,neutral
🗿Sony y PlayStation: bofff que ricoooo,38,6,neutral
Es mejor xiaomi soy fans a xiaomi tiene play store y Samsung no tiene play store,80,16,neutral
Ami me sale que tengo 60 pfs alguien sabe como poner los 120 fps tengo una ps5?,79,17,neutral
de q modelo esta hablando?,26,5,neutral
Las sony Son las mejores Y Tengo una Que la ando para arriba y oara abajo todos los dias la muevo y le pego al ponerla en la mesa xd jjaja😅😅😅 ya tiene 5 años la Sony Bravia,172,38,neutral
"vengo de un video donde el we dice que las de Samsung se queman a los dos años, real o fake?",92,21,neutral
precio,6,1,neutral
"tengo una Samsung y una LG, la LG le da una arrastrada a la Samsung",67,15,neutral
Samsung tu mejor compra,23,4,neutral
Nada mejor que Sony no está al alcance de cualquiera allí lo dejo,65,13,neutral
a pero la serie AU7000 se descomponen,37,7,neutral
en segunda se dañan rápido jajajajja,36,6,neutral
no pasa nada se daña super rápido todas las Samsung,51,10,neutral
Lo mas lindo es el precio,25,6,neutral
Pantalla frágil 😞,17,3,negative
como lo pongo de canales gratis????,35,6,neutral
ahí está el detalle cocodrilo es una Neo Qled 😅 yo vendo teles y lo que más se vende es CU y DU8000,99,23,neutral
La imagen puede ser brutal pero el sistema operativo 🥱😴,55,10,negative
Ojalá le metan los 144hz a sus Smart Monitor M8 la próxima generación 😩🤞🏽,73,14,positive
Es publi chicos,15,3,neutral
Nah mejor un Hisense Mini Led con contraste de más de 100mil,60,12,neutral
Ojalá solucionen el tema de ghosting al dejar la latencia en la más baja era horrible,85,16,negative
ajá pero la pregunta tendrá play store,38,7,neutral
si trajeran android tv realmente valiera la pena,48,8,neutral
Aja y el sistema operativo....,30,5,neutral
Left 4 dead 2 en esa tv?,24,7,neutral
Ps 144 mhz 😂😂😂,14,4,neutral
mmmm lo rescala no es nativo,28,6,neutral
Yo tengo el proyector de Samsung y es increíble,47,9,neutral
Nada como Sony Spedia de los 2010,33,7,neutral
y el Dolby vision🤔,18,4,neutral
lg es el padre de las televisiones,34,7,neutral
recomiendan la du7000?,22,3,neutral
pero el s24 con 120hz 🥺,23,6,neutral
"Con mi LG de 49"" del 2019, ningún problema hasta ahora.😏",56,11,neutral
Se compro una 45 pulgadas y solo funciono 12 horas,50,10,neutral
Sin Dolby Vision ni G-Sync 🤣 en pantallas de más de 26k MX calidad SAMSUNG definitivamente 😂,92,17,neutral
calidad del panel? es broma verdad?,35,6,neutral
Alguien sabe como activar 120 hz en estas teles no me deja,58,12,neutral
Si bueno LG le vende las pantallas a Samsung,44,9,neutral
Menos del año se daña el displey,32,7,neutral
Perdón la c,11,3,neutral
"Se serio! se queman o se les arruina las led internas y luego arreglarlos es una tortura, lo más q duran son 2 años.",116,24,neutral
una tv de 65 pulgas o 70 p se puede conectar a la luz 110 v? quiero comprar 1 pero tengo esa duda,98,23,neutral
Me recomiendan comprar un QLED de 50 pulgadas? O es verdad que se queman muy rápido?,84,16,neutral
Samsung teniendo siempre problemas,34,4,neutral
TENGO UNA SAMSUNG 60 PULGADAS DE HACE 4 ÑOS Y ESTA PERFECTA Y TENGO OTRA DE 70 PULGADAS UN AÑO Y SIGUE SUPER BIEN,113,24,neutral
yo compré una y apenas me duró tres años!!! que chafa,53,11,neutral
Soy team Samsug y me encanta esta marca,39,8,neutral
valen 3mil usd maso😂😂,21,4,neutral
"y a otro precio también 😂, tanto que en términos calidad precio no vale la pena, pero muy buenas pantallas",106,20,neutral
yo quiero una tv para mi xbox 360,33,8,neutral
No pasa nada con su tienda de app,33,8,neutral
La desconectas y la vuelves a conectar y ya se quemo el display parece chiste pero es anécdota,94,18,neutral
se funden,9,2,neutral
Que opinas de la tv de xiaomi?,30,7,neutral
Es mejor muchísimo lejos HISENSE y TCL,38,7,neutral
si solo por dos años o menos,28,7,neutral
dicen reescalado a 4k y al ver una peli se les ven las rayas negras horizontales arriba y abajo,95,19,neutral
"LG lidero el mercado por su precio, pero quién aún es exigente con la calidad de imagen y tecnología sigue eligiendo a Samsung, para el que tiene no para el que quiere..",169,32,neutral
no nos enrede es mejor la OLED,30,7,neutral
no duran los led de esa marca no son tan buenas,47,11,neutral
los Samsung lo que duran son dos años y se dañan😁😂,50,11,neutral
yo tengo un Samsung chrystal y tengo unos canales que se ve muy negro,69,14,neutral
Prefiero las mini Led 🙂 de hisense,34,7,neutral
Samsung 😂 la marca que más entran por garantía 😂😂😂,50,10,neutral
"El Ranking De TVs son : 1 TCL, 2 LG, 3 SONY, 4 SAMSUNG",54,14,neutral
se conectan con audífonos?,27,4,neutral
LG ES MEJOR CALIDAD DURABILIDAD,31,5,neutral
"TCL A300 Pro 85"" 4K Qled a 210 Hz con Sonido Bang & Olufsen... 🗿",64,15,neutral
Sony liderea lo último en tecnología para TV,44,8,neutral
quiero comprar la 65du7000 saben si va 120hz?,45,8,neutral
de que sirve si no tiene Android Tv?,36,8,neutral
no sirve el tv samsumg,22,5,neutral
y en cuanto anda eso?,21,5,neutral
esos de nitides exelente pero nada esos samsung no sirven dos años y ya osea no sirven,86,17,neutral
"Son las mejores, la verdad",26,5,neutral
"las LG tampoco me duró mucho. 2 años solamente, que marca recomiendan?",70,12,neutral
No duran nada amigo,19,4,neutral
mejor TV calidad precio por 500€?,33,6,neutral
entonces samsung o LG,21,4,neutral
Samsung falla al año 3 confirmado con 2 tv.,43,9,neutral
Lg en tv es otro nivel,22,6,neutral
Si pero se dañan a los dos años,31,8,neutral
y en xbox sald chido?,21,5,neutral
"Hola yo tengo una 85 u HD cristal, roku me dice que debo cambiar a 4k 60 fps pero no sé cómo",92,22,neutral
Lo único que no me gusta de los Samsung es que no tienen Dolby Visión mejor me quedo con los LG que si es compatible con todos los Rangos Dinámicos,147,30,neutral
No le llegan a los talones a LG,31,8,neutral
Sergio Freire???,16,2,neutral
pero si saben que es rescatado no!,34,7,neutral
"si hay presupuesto una Sony y si quieres bueno, bonito y barato una TCL definitivamente.",88,15,neutral
habla de las sony por favor,27,6,neutral
"sin android TV, nada que ver",28,6,neutral
"la neta me decepcionó un poco la UD7000 DE 65 PULGANAS (imagen no es tan clara, no traen micrófono incluído, hay apps que no encuentro y por los 13 mil vale mejor una LG DE 60 PULGADAS(mejora en todo",199,39,neutral
LG el papá de todas las marcas en pantallas,43,9,neutral
mientras no usen Android tv no me interesan,43,8,neutral
Mejor una SAMSUN OLED 😅,23,5,neutral
"Lástima que el sistema operativo no puede competir con Android, y es falso que el sistema operativo de Samsung es el más completo",129,23,neutral
Tengo la neo led 85 d y es una chulada muy rapida e imagen excelente,68,15,neutral
"Las NeoQLED no sirven para gaming, su taza de refresco es de 144Hz pero tiene un ghosting terrible!",99,18,negative
jajaja nada q ver... LG de lejos... las mejores,47,9,neutral
Explicate cuando dices todo el contenido lo eleva a 4k puedes profundizar en eso?,81,14,neutral
mi sueño una tv Samsung con Google TV 🥹🥹,40,9,positive
samsung y lg las mejores de calle,33,7,neutral
Tengo una Oled s90c y tizen es muy lento incluso actualizado a día hoy noviembre de 2024 con la nueva versión OS. Por lo demás las características del panel e imagen mas color y brillo es un 10/10.,197,38,neutral
la verdad si son buenas pero hay de calidad buena y mala la verdad el mejor peeo mas caro es Sony despues LG,108,23,neutral
Ya tengo lista la elección sobre mi nueva TV solo me falta el dinero 💰 😏,72,16,neutral
si no tiene sistema operativo Android o Google. no funciona 👎,61,11,neutral
yo tengo la mia,15,4,neutral
Yo con Samsung no tuve buena experiencia ñ😞,43,8,negative
2500 usd y me lo compro 🤑,25,7,neutral
"Tysen <<< Google TV, 144hz que solo se sacará jugo con un PCGOD y QLED es VA con defectos de VA y lo digo como exvendedor de Samsung y con una QLED Q70",151,33,neutral
con la Sony bravia A9 se queda corta,36,8,neutral
Yo tengo la 8k neo QLED y es otro nivel 🤩🤩🤩,43,11,positive
La S90C es perfecta 😎👍,22,5,positive
fino pero no le puedo poner magistv jajaajja,44,8,neutral
lo chimbo es el sistema operativo,33,6,neutral
reescalado con IA a 4k o es diferente? porque si es IA entonces mata la imagen,78,16,neutral
que es mejor un qned de LG o qled de Samsung,44,11,neutral
no olvides el clouding...,25,4,neutral
Tengo 3 televisores 55” Samsung modelo 2019 y 2020… ya a dos se les dañó la pantalla😂😂,86,17,neutral
