user,user_id,text,like,reply_count,timestamp,fecha_legible,tipo_de_item,emocion
Pottery Cats,stephanieramirez6,El blush de morphe pino se ve hermoso también prueba por fis,0,0,1725505754,2024-09-04 22:09:14,cosmeticos,satisfaccion
Juli🌸,julissamejia2001,parte 2 bb?,0,0,1725504389,2024-09-04 21:46:29,cosmeticos,consulta
Mari🩵,mreinab8,Los gloss de Fenty son los mejores,0,0,1725503595,2024-09-04 21:33:15,cosmeticos,satisfaccion
ᘔOᕮ,gzoeguti23,Carmencita Nos podrías enseñar cómo usar los uliminadores líquidos de giorgio Armani 👀👀👀,0,0,1725503065,2024-09-04 21:24:25,cosmeticos,testimonio
444,garcia_v10,Carmen me regalas el rubor de Dior 😁,0,0,1725500852,2024-09-04 20:47:32,cosmeticos,satisfaccion
claudiajimenez1587,claudiajimenez1587,"los rubores de Dior tampoco me gustaron se lo regale a mi sobrina mejor, pero como los de Hourglass son los mejores rubores del mundo",0,0,1725499952,2024-09-04 20:32:32,cosmeticos,satisfaccion
Mariel Vargas,marielvargas27,que dupes en color nos puedes ofrecer para el labial de Charlotte tilbury 🤩,0,0,1725499235,2024-09-04 20:20:35,cosmeticos,consulta
aanettia2,aanettia2,El bronzer de Mario literal no sirvió si sirve pero el empaque no,0,0,1725498647,2024-09-04 20:10:47,cosmeticos,decepcion
Sealife,sealife11_,Y la parte 2???,0,0,1725497123,2024-09-04 19:45:23,cosmeticos,consulta
valelavalentina19,valelavalentina19,"Ay hermana, yo difiero en muchas cosas. Creo que depende de la necesidad de cada quien es lo hace funcional y que valga la pena.",0,0,1725496323,2024-09-04 19:32:03,cosmeticos,testimonio
toraal,ximetoraal,y la parte dos??,0,0,1725493448,2024-09-04 18:44:08,cosmeticos,consulta
Eliane Mariel,heyitseliane,Tutorial de ese makeup tan bello que llevas,0,0,1725491904,2024-09-04 18:18:24,cosmeticos,consulta
Ingrid💞💞,831ingriddd,compre un rare beauty como ase un mes y ya me lo voy a acabar 😭 y es grande,0,0,1725491143,2024-09-04 18:05:43,cosmeticos,sorpresa
Reyna Elizabeth10,reynaelizabeth086,Amo todoo @Haus Labs by Lady Gaga la base es una belleza 😍,0,0,1725489762,2024-09-04 17:42:42,cosmeticos,entusiasmo
iusiusis,iusiusis,"Me pasó lo mismo con mi stick de makeup by Mario, lo compre y a las dos semanas dejo de funcionar, lo odie. Pero pues opte por sacarlo con una brocha",0,0,1725488359,2024-09-04 17:19:19,cosmeticos,entusiasmo
Stephanie DP,stephaniedp3,Que producto es el que tienes en tus ojitos? Los brillitos del lagrimal 😍😍,0,0,1725488296,2024-09-04 17:18:16,cosmeticos,entusiasmo
ojos_negros11,ojos_negros11,Qué tono es el contorno de rare beauty y el de too face?,0,0,1725487934,2024-09-04 17:12:14,cosmeticos,entusiasmo
Paola⭐️,paolavnunes,que sombra de ojos usas? se te ve hermosa😭😍,0,0,1725486130,2024-09-04 16:42:10,cosmeticos,entusiasmo
Andrea,andreadotor,Donde encontraste el broncer de too face en SEPHORA de Madrid no hay 😭,0,0,1725484858,2024-09-04 16:20:58,cosmeticos,entusiasmo
mf,user360735962069,Algún contorno de sephora que recomiendesss?,0,0,1725482165,2024-09-04 15:36:05,cosmeticos,entusiasmo
Nat,rositafresita.rox1,Yo amooo los de haus labsss SON LOS MEJORES BLUSHESSSS,0,0,1725481064,2024-09-04 15:17:44,cosmeticos,entusiasmo
🎀Coraline🎀,conservativekitty84,No el de Dior es de lo mejor igual que el lip oil son mis favoritos 💕,0,0,1725479815,2024-09-04 14:56:55,cosmeticos,satisfaccion
Sue Lazarillo,suelazarillo,¿Me recomiendas los blush de Patrick Ta?,0,0,1725467815,2024-09-04 11:36:55,cosmeticos,consulta
camiiorozco__,camiiorozco__,@Dany X Nails,0,0,1725466253,2024-09-04 11:10:53,cosmeticos,entusiasmo
Ara RH52,arhaer,Segunda parte por favor saludos!!❤️,0,0,1725464955,2024-09-04 10:49:15,cosmeticos,entusiasmo
Cam1_cedeno,mila_cedeno,💖,0,0,1725457859,2024-09-04 08:50:59,cosmeticos,entusiasmo
Anto Girgenti,antonella_girgenti_puig,Esperando la parte 2,0,0,1725455590,2024-09-04 08:13:10,cosmeticos,entusiasmo
América,mmmmppppp.ammmm,y la parte 2 preciosita?🥺,0,0,1725448365,2024-09-04 06:12:45,cosmeticos,entusiasmo
Diegokmorillo,diegomorillofc,"el de rare beauty no se difumina como en sueño, se ve barato, me tumba la base se ve parchado 🤢🤢",0,0,1725446985,2024-09-04 05:49:45,cosmeticos,entusiasmo
𝓝,ggi.naat,y el corrector de Rare Beauty?😢,0,0,1725442174,2024-09-04 04:29:34,cosmeticos,entusiasmo
Marie ❤️,mariemena79,hay otra versión de Rubores de Dior que son una maravilla! me han encantado y duran bastante!!,0,0,1725427996,2024-09-04 00:33:16,cosmeticos,entusiasmo
o_paoo_o,o_paoo_o,Como le haces para sellarte asi el maquillaje 🥺,0,0,1725425566,2024-09-03 23:52:46,cosmeticos,entusiasmo
Selene,slne_gzx,Y la parte dos???,0,0,1725425521,2024-09-03 23:52:01,cosmeticos,entusiasmo
•𝐋𝐢𝐥𝐢`𝐬 🪞,kimxnczbc,yo viendo este video sabiendo que nunca probaré esa marca 💀,0,0,1725425182,2024-09-03 23:46:22,cosmeticos,queja
Mimi,minechillona,sabrás de un dupe de pillow talk de Charlotte Tilbury? 😿,0,0,1725421465,2024-09-03 22:44:25,cosmeticos,entusiasmo
HeyItsAmeli,heyitsamelli,me subiste el autoestima del suelo al cielo en un segundo con lo de la cara de diosa griega con la tinta jajaja para 35 se agradece 😍,0,0,1725421087,2024-09-03 22:38:07,cosmeticos,entusiasmo
Pao Chaviel,paochaviel21,"Yo viendo el video justo con broncen de Mario🤣 el correcto de hourglass, el rubor de Patric y el polvo de huda🥰",0,0,1725419913,2024-09-03 22:18:33,cosmeticos,entusiasmo
Eréndira Meza,eremezacz,Pero por qué de Sephora USA? Aquí en México ni venden Mkp by Mario,0,0,1725415219,2024-09-03 21:00:19,cosmeticos,entusiasmo
andrea_pr40,andrea_pr40,que tono de gloss de fenty es esee?,0,0,1725415184,2024-09-03 20:59:44,cosmeticos,entusiasmo
trevso555,trevso555,El blush de dior amo el cherry super lindo por lo mismo compre el tono potente 🥰🥰🥰🥰🥰🥰🥰,0,0,1725412348,2024-09-03 20:12:28,cosmeticos,entusiasmo
Genesis,welzeb,guayesel,0,0,1725412212,2024-09-03 20:10:12,cosmeticos,entusiasmo
chimmy,mirancamarena,Car! Deberías de hacer un video maquillándote con los productos de alta gama que si recomiendas 🌸🥺,0,0,1725409559,2024-09-03 19:25:59,cosmeticos,consulta
gabrielajaramaced,gabrielajaramaced,Carmen has probado el polvo suelto de Chanel?,0,0,1725408056,2024-09-03 19:00:56,cosmeticos,entusiasmo
Ana pau 🩷🙈💋,anapaulafigueroag,@Carmen Campos tutorial de tu maquillaje 🙏🤞🫰🫶,0,0,1725407882,2024-09-03 18:58:02,cosmeticos,entusiasmo
Ruby Antonella,rubyantonellaa,Qué tono es el glosss,0,0,1725407253,2024-09-03 18:47:33,cosmeticos,entusiasmo
‧₊˚❀༉‧₊˚.𝐵𝑅𝐼𝑇‧₊˚❀༉‧₊˚.,britni189,💗🌷,0,0,1725407080,2024-09-03 18:44:40,cosmeticos,entusiasmo
Arlet28,arlet_.206,Soy maquillista profesional y los blush de Dior me encantaaan son construibles y dejan la piel 👌solo hay que saberlos trabajar.,0,0,1725406846,2024-09-03 18:40:46,cosmeticos,queja
Mariana Garza,mariana_garzaa,😳😳😳,0,0,1725405779,2024-09-03 18:22:59,cosmeticos,entusiasmo
ggarcia,ggarcia98.24,qué marca es el gloss???,0,0,1725404379,2024-09-03 17:59:39,cosmeticos,queja
paulamariana✨•,paulamariana.1,🥰🥰🥰,0,0,1725404379,2024-09-03 17:59:39,cosmeticos,entusiasmo
paulamariana✨•,paulamariana.1,😂😂😂,0,0,1725404375,2024-09-03 17:59:35,cosmeticos,entusiasmo
Cristalle,cristelle131,🥰🥰🥰,0,0,1725403540,2024-09-03 17:45:40,cosmeticos,entusiasmo
Claudia Murillo Bedo,claudiamurillobed,Me pasó lo mismo con el de Mario,0,0,1725403451,2024-09-03 17:44:11,cosmeticos,entusiasmo
Paolapxp,paolapxp,Parte 2 🥹,0,0,1725402361,2024-09-03 17:26:01,cosmeticos,entusiasmo
yaz ◡̈,yazminochoax,q traes en tus ojitos??? se ve bello,0,0,1725402334,2024-09-03 17:25:34,cosmeticos,entusiasmo
aleiram_mr,aleiram_minaya,Parte 2 porfa 🥺❤️,0,0,1725402213,2024-09-03 17:23:33,cosmeticos,entusiasmo
Danny Oliva Landin,dannyolivalandin,Podrías hacer un vídeo de tips de maquillaje para la playa??? 🙏🙏🙏,0,0,1725402185,2024-09-03 17:23:05,cosmeticos,queja
Mariposasmakeup,mariposasmakeup,cual fue el brillo hermosa ?me encanto,0,0,1725399860,2024-09-03 16:44:20,cosmeticos,entusiasmo
Lizeth Félix,lizflx04,"Deberías de probar el Bronzer Stick de Lys, necesito tu reseña para saber si comprarlo o no jajajaj😭",0,0,1725397582,2024-09-03 16:06:22,cosmeticos,entusiasmo
melani,melaniii__sc,siento que esta chica es bien honesta con lo que dice 😌,0,0,1725397423,2024-09-03 16:03:43,cosmeticos,entusiasmo
🩷🧿ECH🧿🩷,pinshi_chapa,A mi me pasó lo mismo con el Mario 😩,0,0,1725397217,2024-09-03 16:00:17,cosmeticos,entusiasmo
Midnight rain,sweet_nothings_13,"Chikees, q tonos d los glosses d fenty me recomiendan?",0,0,1725396550,2024-09-03 15:49:10,cosmeticos,entusiasmo
User4647,user444668895,Eso se arregla el de Mario abres la tapan le pones algo flaco lo empujas y listo,0,0,1725395808,2024-09-03 15:36:48,cosmeticos,entusiasmo
User4647,user444668895,Que marca de gloss es ?,0,0,1725395690,2024-09-03 15:34:50,cosmeticos,queja
Mich,itsmichelle1997,Un rubor como quemadura de 3er grado jajajaja ame,0,0,1725394320,2024-09-03 15:12:00,cosmeticos,entusiasmo
Kenomi.salas,kenomi.salas15,Wey como van a preferir la versión mini si es una 3era parte de el grande y te sale en 350 cuando el grande te sale en 600 😅,0,0,1725394118,2024-09-03 15:08:38,cosmeticos,entusiasmo
PalomaJCM,palomajcm,"El blush de Dior funciona perfecto pero no tiene fall out, eso no quiere decir que no pigmente.",0,0,1725393472,2024-09-03 14:57:52,cosmeticos,satisfaccion
bethzyloopez,bethzyloopez,"Mi rubor rare beauty al fin se ha acabado después de 4 años 😂, ahora si voy por los minis",0,0,1725393289,2024-09-03 14:54:49,cosmeticos,entusiasmo
gabriela,gabrieladhgs,qué paletas de sombras recomendas???,0,0,1725393247,2024-09-03 14:54:07,cosmeticos,entusiasmo
MDleowaltz,mdleowaltz,La tinta de YSL es perfecta 👌simplemente habemos personas que nos justa un makeup no makeup y otras que gustan de más cobertura pero no quiere decir que sea un mal producto.,0,0,1725393235,2024-09-03 14:53:55,cosmeticos,satisfaccion
Gioz,giozdiosa,Necesito,0,0,1725392977,2024-09-03 14:49:37,cosmeticos,entusiasmo
Vivi,3vivi95,Video de CC porfa.,0,0,1725392694,2024-09-03 14:44:54,cosmeticos,entusiasmo
Dani,dudududora0,@Carmen Campos me encanta tu contenido hermosa ❤️no se si tienes acceso para hacer reseña de los cushion foundation de TirTir y Milk Touch. Me encantaría saber que opinas sobre los cushion foundation,0,0,1725392671,2024-09-03 14:44:31,cosmeticos,entusiasmo
Lupita Rivera,bylupita28,Parte 2 Carmeeen🥺🥺,0,0,1725392226,2024-09-03 14:37:06,cosmeticos,entusiasmo
Shayu Meneses,sbmhxx,recomiendan los iluminadores de rare beauty? 😭,0,0,1725392168,2024-09-03 14:36:08,cosmeticos,entusiasmo
💆🏻‍♀️🪼🌸,camila.9167,@Jacqueline ♥️,0,0,1725392133,2024-09-03 14:35:33,cosmeticos,entusiasmo
Dana Gabriela Mero C,danagabriela111,"Bebé sabes de algún dupe del blusa de Charlotte tilbury, el pinkgasm",0,0,1725390998,2024-09-03 14:16:38,cosmeticos,entusiasmo
𝕿𝖎𝖍𝖆𝖗𝖊,dahily_ars,me desespera que se caiga todo bebé 😩😩,0,0,1725390088,2024-09-03 14:01:28,cosmeticos,entusiasmo
marzzss🌸,feer_.ec,carmen hay un truco para que saque más el contorno de makeup by mario,0,0,1725389215,2024-09-03 13:46:55,cosmeticos,entusiasmo
Aly,it.is.aly,Ya has probado el lip oil black honey de Clinique??,0,0,1725388513,2024-09-03 13:35:13,cosmeticos,entusiasmo
Frida  Avendaño,fridaluav,Confío tanto en sus reseñas ✨,0,0,1725387707,2024-09-03 13:21:47,cosmeticos,entusiasmo
♡,lary_cv,Los tintes de Rare Beauty son recomendados?,0,1,1725387547,2024-09-03 13:19:07,cosmeticos,entusiasmo
imandreavargas,imandreavargas,"No tengo el rubor de dior pero jamás lo compraría, se nota a leguas que no pigmenta",0,0,1725386833,2024-09-03 13:07:13,cosmeticos,entusiasmo
miriamrg🪼🐋🧿,miriamrg.dd,Más vídeos así por favor ❤️,0,0,1725386132,2024-09-03 12:55:32,cosmeticos,entusiasmo
nely♥️,nelysolano158,el polvo de maybelline podrías hacer una reseña de como usarlo,0,0,1725385890,2024-09-03 12:51:30,cosmeticos,queja
Diana Plascencia,dianaaplascencia01,Hay otros blushes de Dior que no son de esa presentación y si son muy pigmentados,0,0,1725385608,2024-09-03 12:46:48,cosmeticos,entusiasmo
imandreavargas,imandreavargas,El de too faced en cuanto está?,0,0,1725385362,2024-09-03 12:42:42,cosmeticos,entusiasmo
Lucero Montalvo,luceromontalvo4,@Ferrr,0,1,1725384410,2024-09-03 12:26:50,cosmeticos,entusiasmo
Ana Patricia Gonzále,aniuxgo1,yo creo que si sacas el rubor de Dior con una pala si pigmenta 😂😂😂muchas defendiendo esos rubores cuando he visto muchas reseñas donde dicen que nada más no pigmenta nada de nada,0,0,1725383908,2024-09-03 12:18:28,cosmeticos,entusiasmo
Isabel Montero,isabelmonttero,"Los blushes de rare beauty no me aguantan en clima humedo, los de Armani Beauty 1000/10🫶🏻",0,0,1725383598,2024-09-03 12:13:18,cosmeticos,entusiasmo
mentitas🪼,hgpopuiss,ay falso. ella recomienda según sus gustos exagerados pero los blush de dior si pigmentan 😜,0,1,1725383480,2024-09-03 12:11:20,cosmeticos,confusion
Lu,lu_u50,a mi me gustan mucho el rubor de Dior si solo aplicas blushito sin un make up fuerte algo natural para uso diario es perfecto me da miedo en serio los en crema porque no soy fan de los muy pigmentado,0,1,1725382802,2024-09-03 12:00:02,cosmeticos,entusiasmo
Ana Lau SanZz,analausanzz,Cual podría ser el Dup del labial de Patrick ta?,0,0,1725382552,2024-09-03 11:55:52,cosmeticos,entusiasmo
✨🐻👸✨,sil.b.an_,"Te amo♥️, recomiéndame brocha para la base de maquillaje con las 3 B 🥹",0,0,1725382453,2024-09-03 11:54:13,cosmeticos,entusiasmo
Aglae096,aglaetovar969,Viendo esto como si tuviera dinero,0,0,1725382242,2024-09-03 11:50:42,cosmeticos,entusiasmo
JmC🤎,erbutcomc23,Parte dos aquí porfis ✨✨✨,0,0,1725381379,2024-09-03 11:36:19,cosmeticos,entusiasmo
Marjorie Benites🌸,marjoriebenites,que tono es el rubor de haus labs ? porfis 💗,0,0,1725381180,2024-09-03 11:33:00,cosmeticos,entusiasmo
Soch Aguirre,sochaguirre,@Karen Aguirre,0,0,1725381131,2024-09-03 11:32:11,cosmeticos,entusiasmo
AnaB🧚🏻,ab.grc,Prueba los glosses de Patrick Ta🤌🏻😮‍💨😮‍💨😮‍💨,0,0,1725380831,2024-09-03 11:27:11,cosmeticos,entusiasmo
Esteff9210,esteff9210,"Que sombra o brillo tienes en tus ojos, cerca del lagrimal? 😍",0,0,1725379727,2024-09-03 11:08:47,cosmeticos,entusiasmo
Bonis ⭐️,nrmariely,Publica la parte 2 yaaa,0,0,1725379328,2024-09-03 11:02:08,cosmeticos,entusiasmo
Bonis ⭐️,nrmariely,AMOOOO,0,0,1725379302,2024-09-03 11:01:42,cosmeticos,entusiasmo
Michelle Fernandez,michbooboo,"Los lip gloss de fenty se me hacen los mejores, duran un montón, se quedan en su sitio durante horas",0,0,1725378423,2024-09-03 10:47:03,cosmeticos,entusiasmo
Valerin Escriba,valescriba,"Hola, has probado la base y concealer de dior forever skin?",0,0,1725377474,2024-09-03 10:31:14,cosmeticos,entusiasmo
Habibi Musule,habibimusule,Enseña tu delineado 😭,0,0,1725376814,2024-09-03 10:20:14,cosmeticos,entusiasmo
CarmenyRay1210❤️🐝,carmenyray5,Me paso lo mismo con el mio,0,1,1725376249,2024-09-03 10:10:49,cosmeticos,entusiasmo
Mishel,mishelrsp,buena reseña!! necesitamos mas😁🩷,0,0,1725376238,2024-09-03 10:10:38,cosmeticos,entusiasmo
Dani,danielaaburto_23,parte 2 chabacana 💗💐,0,0,1725376211,2024-09-03 10:10:11,cosmeticos,entusiasmo
Nay PH,nay.ph0,A mi no me gustaron los rubores de Make Up by Mario ni los minis de rare beauty 😭 siento que hasta pigmentan más los rubores de milani o los de moira 😩 otro producto es un contorno de Fenty 😞,0,0,1725376180,2024-09-03 10:09:40,cosmeticos,entusiasmo
Darelys,darelyshd,"Soy la única persona q no le gusta los blush de Rare Beauty, con cualquier cosa q lo difuminó queda parchoso y se seca super rápido ( los compré en Sephora)",0,0,1725375716,2024-09-03 10:01:56,cosmeticos,entusiasmo
gficonic,gficonic,No se por que los mini de Rare Beauty casi no pigmentan!,0,0,1725373965,2024-09-03 09:32:45,cosmeticos,entusiasmo
Chikii🥀,scorpion_user18,"el rubor de rare se ve demasiado parchoso, me levanta la base y por más que he aplicado todos los tips que he visto, nada me funciona! se seca demasiado rápido y no dura nada en la piel😭",0,0,1725373918,2024-09-03 09:31:58,cosmeticos,queja
lomejorde_lomalo,lomejorde_lomalo,Reseña de Make Up forever HD skin porfavooooor!!!,0,1,1725373014,2024-09-03 09:16:54,cosmeticos,entusiasmo
Andrea Fernández,afrasparkss,S mi los rubores de Dior si me pigmenta un montonnn mas bien tengo que ponerme poquito 😫 pero lo compre en el mismo Dior,0,0,1725372513,2024-09-03 09:08:33,cosmeticos,entusiasmo
Isi,isita2306,A mi me falló el empaque del contorno de by Mario. Malísimo 🥺,0,0,1725371998,2024-09-03 08:59:58,cosmeticos,entusiasmo
any,loveanyy,no les recomiendo los de rare beauty 🥰,0,0,1725370008,2024-09-03 08:26:48,cosmeticos,entusiasmo
Yuliana Morales,yulitomg,Same con el contour de make up by mario y queda parchoso😩,0,0,1725367950,2024-09-03 07:52:30,cosmeticos,entusiasmo
Valeria alejandra,valeriaylonen,"el gloss d fenty no es muy mi favorito, prefiero lancome",0,0,1725367582,2024-09-03 07:46:22,cosmeticos,entusiasmo
anabananaa,valeaufrq11,💕💕💕,0,1,1725367185,2024-09-03 07:39:45,cosmeticos,entusiasmo
Flor Mero,flormero8,Vengo por la parte 2 🙏🥰,0,0,1725366482,2024-09-03 07:28:02,cosmeticos,entusiasmo
angie leon,angieleon101,Me pasó lo mismo con el bronzer makeup by Mario,0,0,1725365217,2024-09-03 07:06:57,cosmeticos,entusiasmo
Kimberly Porras,kimberlyporras3,🥺🥺🥺,0,1,1725364113,2024-09-03 06:48:33,cosmeticos,entusiasmo
Margarita Lugo,margaritalugo75,todos los tengo menos el Dior,0,0,1725363598,2024-09-03 06:39:58,cosmeticos,entusiasmo
Judite,juudii079,Podrías hacer reseña de Primers?🥰,0,0,1725362594,2024-09-03 06:23:14,cosmeticos,queja
Feminasky,feminasky,"Yo amo el blush de Dior, para si pigmenta bien",0,0,1725361550,2024-09-03 06:05:50,cosmeticos,entusiasmo
LesMont,lesr04,Habla de los productos que te faltaron porfa,0,0,1725360757,2024-09-03 05:52:37,cosmeticos,testimonio
LesMont,lesr04,El Countour de Makeup by Mario se me daño tambien y nuevooooo 😭😭😭 no lo use mas ya ni como reclamar,0,0,1725360692,2024-09-03 05:51:32,cosmeticos,confusion
Luisito,soyluu_24,El rubor De Dior si pigmenta solo tienes que encontrar tu tono adecuado,0,0,1725351668,2024-09-03 03:21:08,cosmeticos,confusion
𝓔𝓼𝓽𝓮𝓯𝓪𝓷𝓲𝓪 ᥫ᭡,glossychisme,"Hermana, prueba el bronzer stick de lys, es buenísimoooooooo, parecido al de too faced 😍",0,0,1725350257,2024-09-03 02:57:37,cosmeticos,entusiasmo
Stephy Coaxospa Arci,stephycoaxospaarc,"El de Mike up by Mario, creo que tiene como un seguro, descubrí que cuando lo bajo de más e intento subir pasa eso, pero presiono y giro y ya sube sin problema",0,0,1725349743,2024-09-03 02:49:03,cosmeticos,testimonio
Joshy Salinas 🤍,joshysalinas,"Hola, ¿qué me recomiendas hacer para saber que tono de base soy? 🙏🥺",0,0,1725347592,2024-09-03 02:13:12,cosmeticos,consulta
Karla Luna Rodriguez,karlalunarodrigue,Amooo todos tus videos y tus recomendaciones!!! Y caes súper bien!! Saludos Carmelita! ☺️,0,0,1725347174,2024-09-03 02:06:14,cosmeticos,frustracion
thaliakoko,thaliakoko,del broncer de Mario es un defecto del empaque!!! hay videos donde enseñan a sacarlo 🤭 te etiquetaré en uno,0,0,1725346578,2024-09-03 01:56:18,cosmeticos,entusiasmo
C l a u d i a    O r t i z,_claudiaort,"A mí tampoco me gustó el blush de Dior, pigmentó unos días, luego dijeron que si le levantas la capa de arriba vuelve a funcionar, pero mejor lo dejé de usar.",0,0,1725346259,2024-09-03 01:50:59,cosmeticos,testimonio
Genesis Contreras MUA,genesiscontreras.mua,El rubor de dior se activa con el ph,0,0,1725345475,2024-09-03 01:37:55,cosmeticos,entusiasmo
Nat,dnasu0,Necesito parte doss 😭😭❤️,0,0,1725344825,2024-09-03 01:27:05,cosmeticos,entusiasmo
Flor Silvestre,flor.silvestre001,Tono del rubor haus labs,0,0,1725343971,2024-09-03 01:12:51,cosmeticos,entusiasmo
Stephania Rodriguez,stephaniarodrigue63,"El de Mario yo lo desarmé, lo desatoré y lo volví a armar y ya funcionó, inténtalo",0,0,1725343409,2024-09-03 01:03:29,cosmeticos,entusiasmo
